station,date,tmpf,dwpf,relh,drct,sknt,alti,p01i,vsby,skyc1,metar
JFK,1/22/2019 17:51,27,1,31.95,280,7,30.65,0,10,FEW,KJFK 221751Z 28007KT 10SM FEW180 SCT250 M03/M17 A3065 RMK AO2 SLP377 T10281172 11028 21094 58009 $
JFK,1/22/2019 17:55,0,0,0,300,8,30.64,0,10,CLR,KJFK 221755Z AUTO 30008KT 10SM CLR M03/M17 A3063 RMK T10301170 MADISHF
JFK,1/22/2019 18:00,0,0,0,310,9,30.64,0,10,CLR,KJFK 221800Z AUTO 31009KT 10SM CLR M02/M17 A3063 RMK T10201170 MADISHF
JFK,1/22/2019 18:05,0,0,0,290,10,30.64,0,10,CLR,KJFK 221805Z AUTO 29010KT 10SM CLR M02/M17 A3063 RMK T10201170 MADISHF
JFK,1/22/2019 18:10,0,0,0,300,8,30.64,0,10,CLR,KJFK 221810Z AUTO 30008KT 10SM CLR M02/M18 A3063 RMK T10201180 MADISHF
JFK,1/22/2019 18:15,0,0,0,280,8,30.64,0,10,CLR,KJFK 221815Z AUTO 28008KT 10SM CLR M02/M17 A3063 RMK T10201170 MADISHF
JFK,1/22/2019 18:20,0,0,0,290,7,30.65,0,10,CLR,KJFK 221820Z AUTO 29007KT 10SM CLR M02/M17 A3064 RMK T10201170 MADISHF
JFK,1/22/2019 18:25,0,0,0,280,11,30.65,0,10,CLR,KJFK 221825Z AUTO 28011KT 10SM CLR M02/M17 A3064 RMK T10201170 MADISHF
JFK,1/22/2019 18:30,0,0,0,270,8,30.64,0,10,CLR,KJFK 221830Z AUTO 27008KT 10SM CLR M02/M18 A3063 RMK T10201180 MADISHF
JFK,1/22/2019 18:35,0,0,0,320,8,30.64,0,10,CLR,KJFK 221835Z AUTO 32008KT 10SM CLR M02/M18 A3063 RMK T10201180 MADISHF
JFK,1/22/2019 18:40,0,0,0,280,8,30.64,0,10,CLR,KJFK 221840Z AUTO 28008KT 10SM CLR M02/M17 A3063 RMK T10201170 MADISHF
JFK,1/22/2019 18:45,0,0,0,310,6,30.63,0,10,0,KJFK 221845Z AUTO 31006KT 10SM M02/M18 A3062 RMK T10201180 MADISHF
JFK,1/22/2019 18:50,0,0,0,260,6,30.64,0,10,0,KJFK 221850Z AUTO 26006KT 10SM M02/M18 A3063 RMK T10201180 MADISHF
JFK,1/22/2019 18:51,28.9,0,28.2,260,6,30.64,0,10,FEW,KJFK 221851Z 26006KT 10SM FEW150 SCT250 M02/M18 A3064 RMK AO2 SLP374 T10171178 $
JFK,1/22/2019 18:55,0,0,0,300,6,30.64,0,10,CLR,KJFK 221855Z AUTO 30006KT 10SM CLR M02/M18 A3063 RMK T10201180 VRB06KT  MADISHF
JFK,1/22/2019 19:00,0,0,0,310,8,30.63,0,10,CLR,KJFK 221900Z AUTO 31008KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 19:05,0,0,0,320,7,30.62,0,10,CLR,KJFK 221905Z AUTO 32007KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 19:10,0,0,0,290,4,30.62,0,10,CLR,KJFK 221910Z AUTO 29004KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 19:15,0,0,0,270,4,30.63,0,10,CLR,KJFK 221915Z AUTO 27004KT 10SM CLR M01/M18 A3062 RMK T10101180 VRB04KT  MADISHF
JFK,1/22/2019 19:20,0,0,0,280,5,30.63,0,10,CLR,KJFK 221920Z AUTO 28005KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 19:25,0,0,0,330,5,30.63,0,10,CLR,KJFK 221925Z AUTO 33005KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 19:30,0,0,0,350,4,30.64,0,10,CLR,KJFK 221930Z AUTO 35004KT 10SM CLR M01/M18 A3063 RMK T10101180 VRB04KT  MADISHF
JFK,1/22/2019 19:35,0,0,0,0,0,30.63,0,10,CLR,KJFK 221935Z AUTO /////KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 19:40,0,0,0,250,6,30.64,0,10,CLR,KJFK 221940Z AUTO 25006KT 10SM CLR M01/M18 A3063 RMK T10101180 MADISHF
JFK,1/22/2019 19:45,0,0,0,270,4,30.63,0,10,CLR,KJFK 221945Z AUTO 27004KT 10SM CLR M01/M17 A3062 RMK T10101170 MADISHF
JFK,1/22/2019 19:50,0,0,0,270,4,30.63,0,10,0,KJFK 221950Z AUTO 27004KT 10SM M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 19:51,30.9,0,26,0,4,30.63,0,10,FEW,KJFK 221951Z VRB04KT 10SM FEW150 SCT250 M01/M18 A3063 RMK AO2 SLP372 T10061178 $
JFK,1/22/2019 19:55,0,0,0,250,6,30.63,0,10,CLR,KJFK 221955Z AUTO 25006KT 10SM CLR M01/M17 A3062 RMK T10101170 MADISHF
JFK,1/22/2019 20:00,0,0,0,280,5,30.63,0,10,CLR,KJFK 222000Z AUTO 28005KT 10SM CLR M01/M17 A3062 RMK T10101170 MADISHF
JFK,1/22/2019 20:05,0,0,0,280,3,30.62,0,10,CLR,KJFK 222005Z AUTO 28003KT 10SM CLR M01/M17 A3062 RMK T10101170 MADISHF
JFK,1/22/2019 20:10,0,0,0,310,7,30.62,0,10,CLR,KJFK 222010Z AUTO 31007KT 10SM CLR M01/M17 A3062 RMK T10101170 MADISHF
JFK,1/22/2019 20:15,0,0,0,300,5,30.62,0,10,CLR,KJFK 222015Z AUTO 30005KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 20:20,0,0,0,0,0,30.62,0,10,CLR,KJFK 222020Z AUTO 00000KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 20:25,0,0,0,0,0,30.62,0,10,CLR,KJFK 222025Z AUTO 00000KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 20:30,0,0,0,0,0,30.62,0,10,CLR,KJFK 222030Z AUTO 00000KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 20:35,0,0,0,0,0,30.62,0,10,CLR,KJFK 222035Z AUTO 00000KT 10SM CLR M01/M19 A3062 RMK T10101190 MADISHF
JFK,1/22/2019 20:40,0,0,0,0,0,30.62,0,10,CLR,KJFK 222040Z AUTO /////KT 10SM CLR M01/M19 A3062 RMK T10101190 MADISHF
JFK,1/22/2019 20:45,0,0,0,340,6,30.62,0,10,CLR,KJFK 222045Z AUTO 34006KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 20:50,0,0,0,360,6,30.63,0,10,0,KJFK 222050Z AUTO 36006KT 10SM M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 20:51,30,0,26.96,10,6,30.63,0,10,FEW,KJFK 222051Z 01006KT 10SM FEW150 BKN250 M01/M18 A3063 RMK AO2 SLP372 T10111178 56005
JFK,1/22/2019 20:55,0,0,0,330,6,30.63,0,10,CLR,KJFK 222055Z AUTO 33006KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 21:00,0,0,0,300,5,30.63,0,10,CLR,KJFK 222100Z AUTO 30005KT 10SM CLR M01/M18 A3062 RMK T10101180 MADISHF
JFK,1/22/2019 21:05,0,0,0,280,5,30.64,0,10,CLR,KJFK 222105Z AUTO 28005KT 10SM CLR M01/M18 A3063 RMK T10101180 MADISHF
JFK,1/22/2019 21:10,0,0,0,240,6,30.64,0,10,CLR,KJFK 222110Z AUTO 24006KT 10SM CLR M02/M18 A3063 RMK T10201180 MADISHF
JFK,1/22/2019 21:15,0,0,0,220,8,30.64,0,10,CLR,KJFK 222115Z AUTO 22008KT 10SM CLR M02/M14 A3063 RMK T10201140 MADISHF
JFK,1/22/2019 21:20,0,0,0,230,8,30.64,0,10,CLR,KJFK 222120Z AUTO 23008KT 10SM CLR M02/M14 A3063 RMK T10201140 MADISHF
JFK,1/22/2019 21:25,0,0,0,240,8,30.64,0,10,CLR,KJFK 222125Z AUTO 24008KT 10SM CLR M02/M14 A3063 RMK T10201140 MADISHF
JFK,1/22/2019 21:30,0,0,0,230,8,30.64,0,10,CLR,KJFK 222130Z AUTO 23008KT 10SM CLR M02/M14 A3063 RMK T10201140 MADISHF
JFK,1/22/2019 21:35,0,0,0,230,8,30.64,0,10,CLR,KJFK 222135Z AUTO 23008KT 10SM CLR M02/M14 A3063 RMK T10201140 MADISHF
JFK,1/22/2019 21:40,0,0,0,230,7,30.63,0,10,CLR,KJFK 222140Z AUTO 23007KT 10SM CLR M02/M13 A3062 RMK T10201130 MADISHF
JFK,1/22/2019 21:45,0,0,0,220,7,30.63,0,10,CLR,KJFK 222145Z AUTO 22007KT 10SM CLR M02/M14 A3062 RMK T10201140 MADISHF
JFK,1/22/2019 21:50,0,0,0,220,7,30.63,0,10,0,KJFK 222150Z AUTO 22007KT 10SM M02/M15 A3062 RMK T10201150 MADISHF
JFK,1/22/2019 21:51,28,5,36.89,220,7,30.62,0,10,FEW,KJFK 222151Z 22007KT 10SM FEW170 BKN250 M02/M15 A3062 RMK AO2 SLP370 T10221150
JFK,1/22/2019 21:55,0,0,0,220,6,30.63,0,10,CLR,KJFK 222155Z AUTO 22006KT 10SM CLR M02/M14 A3062 RMK T10201140 MADISHF
JFK,1/22/2019 22:00,0,0,0,220,6,30.63,0,10,CLR,KJFK 222200Z AUTO 22006KT 10SM CLR M02/M14 A3062 RMK T10201140 MADISHF
JFK,1/22/2019 22:05,0,0,0,220,6,30.62,0,10,CLR,KJFK 222205Z AUTO 22006KT 10SM CLR M03/M14 A3062 RMK T10301140 MADISHF
JFK,1/22/2019 22:10,0,0,0,220,6,30.62,0,10,CLR,KJFK 222210Z AUTO 22006KT 10SM CLR M03/M14 A3062 RMK T10301140 MADISHF
JFK,1/22/2019 22:15,0,0,0,220,7,30.61,0,10,CLR,KJFK 222215Z AUTO 22007KT 10SM CLR M03/M14 A3061 RMK T10301140 MADISHF
JFK,1/22/2019 22:20,0,0,0,220,6,30.61,0,10,CLR,KJFK 222220Z AUTO 22006KT 10SM CLR M03/M14 A3061 RMK T10301140 MADISHF
JFK,1/22/2019 22:25,0,0,0,230,6,30.61,0,10,CLR,KJFK 222225Z AUTO 23006KT 10SM CLR M03/M13 A3061 RMK T10301130 MADISHF
JFK,1/22/2019 22:30,0,0,0,230,6,30.61,0,10,CLR,KJFK 222230Z AUTO 23006KT 10SM CLR M03/M14 A3061 RMK T10301140 MADISHF
JFK,1/22/2019 22:35,0,0,0,220,5,30.61,0,10,CLR,KJFK 222235Z AUTO 22005KT 10SM CLR M03/M14 A3061 RMK T10301140 MADISHF
JFK,1/22/2019 22:40,0,0,0,250,4,30.61,0,10,CLR,KJFK 222240Z AUTO 25004KT 10SM CLR M03/M14 A3061 RMK T10301140 MADISHF
JFK,1/22/2019 22:45,0,0,0,240,5,30.61,0,10,CLR,KJFK 222245Z AUTO 24005KT 10SM CLR M03/M14 A3061 RMK T10301140 MADISHF
JFK,1/22/2019 22:50,0,0,0,230,6,30.62,0,10,0,KJFK 222250Z AUTO 23006KT 10SM M03/M13 A3062 RMK T10301130 MADISHF
JFK,1/22/2019 22:51,27,10,48.2,230,6,30.62,0,10,FEW,KJFK 222251Z 23006KT 10SM FEW170 BKN250 M03/M12 A3062 RMK AO2 SLP369 T10281122
JFK,1/22/2019 22:55,0,0,0,230,7,30.63,0,10,CLR,KJFK 222255Z AUTO 23007KT 10SM CLR M03/M12 A3062 RMK T10301120 MADISHF
JFK,1/22/2019 23:00,0,0,0,240,8,30.63,0,10,CLR,KJFK 222300Z AUTO 24008KT 10SM CLR M03/M11 A3062 RMK T10301110 MADISHF
JFK,1/22/2019 23:05,0,0,0,240,6,30.63,0,10,CLR,KJFK 222305Z AUTO 24006KT 10SM CLR M02/M11 A3062 RMK T10201110 MADISHF
JFK,1/22/2019 23:10,0,0,0,240,7,30.63,0,10,CLR,KJFK 222310Z AUTO 24007KT 10SM CLR M02/M12 A3062 RMK T10201120 MADISHF
JFK,1/22/2019 23:15,0,0,0,240,7,30.64,0,10,CLR,KJFK 222315Z AUTO 24007KT 10SM CLR M02/M13 A3063 RMK T10201130 MADISHF
JFK,1/22/2019 23:20,0,0,0,240,7,30.64,0,10,CLR,KJFK 222320Z AUTO 24007KT 10SM CLR M02/M12 A3063 RMK T10201120 MADISHF
JFK,1/22/2019 23:25,0,0,0,230,6,30.64,0,10,CLR,KJFK 222325Z AUTO 23006KT 10SM CLR M03/M12 A3063 RMK T10301120 MADISHF
JFK,1/22/2019 23:30,0,0,0,250,6,30.64,0,10,CLR,KJFK 222330Z AUTO 25006KT 10SM CLR M03/M12 A3063 RMK T10301120 MADISHF
JFK,1/22/2019 23:35,0,0,0,230,5,30.64,0,10,CLR,KJFK 222335Z AUTO 23005KT 10SM CLR M03/M12 A3063 RMK T10301120 MADISHF
JFK,1/22/2019 23:40,0,0,0,230,5,30.65,0,10,CLR,KJFK 222340Z AUTO 23005KT 10SM CLR M03/M11 A3064 RMK T10301110 MADISHF
JFK,1/22/2019 23:45,0,0,0,220,6,30.64,0,10,CLR,KJFK 222345Z AUTO 22006KT 10SM CLR M03/M11 A3063 RMK T10301110 MADISHF
JFK,1/22/2019 23:50,0,0,0,230,7,30.64,0,10,0,KJFK 222350Z AUTO 23007KT 10SM M03/M11 A3063 RMK T10301110 MADISHF
JFK,1/22/2019 23:51,26.1,12.9,56.89,230,7,30.64,0,10,FEW,KJFK 222351Z 23007KT 10SM FEW140 BKN250 M03/M11 A3064 RMK AO2 SLP375 T10331106 11006 21033 53003
JFK,1/22/2019 23:55,0,0,0,240,7,30.64,0,10,CLR,KJFK 222355Z AUTO 24007KT 10SM CLR M03/M11 A3063 RMK T10301110 MADISHF
JFK,1/23/2019 00:00,0,0,0,230,8,30.64,0,10,CLR,KJFK 230000Z AUTO 23008KT 10SM CLR M03/M11 A3063 RMK T10301110 MADISHF
JFK,1/23/2019 00:05,0,0,0,230,8,30.65,0,10,CLR,KJFK 230005Z AUTO 23008KT 10SM CLR M03/M11 A3064 RMK T10301110 MADISHF
JFK,1/23/2019 00:10,0,0,0,240,8,30.65,0,10,CLR,KJFK 230010Z AUTO 24008KT 10SM CLR M02/M11 A3064 RMK T10201110 MADISHF
JFK,1/23/2019 00:15,0,0,0,240,7,30.64,0,10,CLR,KJFK 230015Z AUTO 24007KT 10SM CLR M03/M11 A3063 RMK T10301110 MADISHF
JFK,1/23/2019 00:20,0,0,0,240,8,30.64,0,10,CLR,KJFK 230020Z AUTO 24008KT 10SM CLR M03/M12 A3063 RMK T10301120 MADISHF
JFK,1/23/2019 00:25,0,0,0,240,7,30.64,0,10,CLR,KJFK 230025Z AUTO 24007KT 10SM CLR M02/M12 A3063 RMK T10201120 MADISHF
JFK,1/23/2019 00:30,0,0,0,240,7,30.64,0,10,CLR,KJFK 230030Z AUTO 24007KT 10SM CLR M03/M11 A3063 RMK T10301110 MADISHF
JFK,1/23/2019 00:35,0,0,0,240,6,30.64,0,10,CLR,KJFK 230035Z AUTO 24006KT 10SM CLR M03/M11 A3063 RMK T10301110 MADISHF
JFK,1/23/2019 00:40,0,0,0,240,7,30.64,0,10,CLR,KJFK 230040Z AUTO 24007KT 10SM CLR M03/M11 A3063 RMK T10301110 MADISHF
JFK,1/23/2019 00:45,0,0,0,240,7,30.64,0,10,CLR,KJFK 230045Z AUTO 24007KT 10SM CLR M03/M12 A3063 RMK T10301120 MADISHF
JFK,1/23/2019 00:50,0,0,0,250,6,30.64,0,10,0,KJFK 230050Z AUTO 25006KT 10SM M02/M12 A3063 RMK T10201120 MADISHF
JFK,1/23/2019 00:51,28,10.9,48.15,250,7,30.64,0,10,SCT,KJFK 230051Z 25007KT 10SM SCT220 BKN250 M02/M12 A3064 RMK AO2 SLP375 T10221117
JFK,1/23/2019 00:55,0,0,0,240,7,30.63,0,10,CLR,KJFK 230055Z AUTO 24007KT 10SM CLR M02/M12 A3062 RMK T10201120 MADISHF
JFK,1/23/2019 01:00,0,0,0,250,6,30.63,0,10,CLR,KJFK 230100Z AUTO 25006KT 10SM CLR M02/M13 A3062 RMK T10201130 MADISHF
JFK,1/23/2019 01:05,0,0,0,230,4,30.63,0,10,CLR,KJFK 230105Z AUTO 23004KT 10SM CLR M02/M13 A3062 RMK T10201130 MADISHF
JFK,1/23/2019 01:10,0,0,0,230,6,30.63,0,10,CLR,KJFK 230110Z AUTO 23006KT 10SM CLR M02/M12 A3062 RMK T10201120 MADISHF
JFK,1/23/2019 01:15,0,0,0,240,6,30.63,0,10,CLR,KJFK 230115Z AUTO 24006KT 10SM CLR M02/M12 A3062 RMK T10201120 MADISHF
JFK,1/23/2019 01:20,0,0,0,240,5,30.63,0,10,CLR,KJFK 230120Z AUTO 24005KT 10SM CLR M02/M12 A3062 RMK T10201120 MADISHF
JFK,1/23/2019 01:25,0,0,0,230,4,30.62,0,10,CLR,KJFK 230125Z AUTO 23004KT 10SM CLR M03/M11 A3062 RMK T10301110 MADISHF
JFK,1/23/2019 01:30,0,0,0,220,4,30.62,0,10,CLR,KJFK 230130Z AUTO 22004KT 10SM CLR M03/M12 A3062 RMK T10301120 MADISHF
JFK,1/23/2019 01:35,0,0,0,220,3,30.62,0,10,CLR,KJFK 230135Z AUTO 22003KT 10SM CLR M03/M12 A3062 RMK T10301120 MADISHF
JFK,1/23/2019 01:40,0,0,0,200,3,30.62,0,10,CLR,KJFK 230140Z AUTO 20003KT 10SM CLR M02/M12 A3062 RMK T10201120 MADISHF
JFK,1/23/2019 01:45,0,0,0,190,3,30.62,0,10,CLR,KJFK 230145Z AUTO 19003KT 10SM CLR M02/M12 A3062 RMK T10201120 MADISHF
JFK,1/23/2019 01:50,0,0,0,200,3,30.62,0,10,0,KJFK 230150Z AUTO 20003KT 10SM M02/M11 A3062 RMK T10201110 MADISHF
JFK,1/23/2019 01:51,28,12,50.56,210,3,30.61,0,10,FEW,KJFK 230151Z 21003KT 10SM FEW220 BKN250 M02/M11 A3061 RMK AO2 SLP366 T10221111
JFK,1/23/2019 01:55,0,0,0,0,0,30.61,0,10,FEW,KJFK 230155Z AUTO 00000KT 10SM FEW095 M02/M11 A3061 RMK T10201110 MADISHF
JFK,1/23/2019 02:00,0,0,0,0,0,30.62,0,10,CLR,KJFK 230200Z AUTO 00000KT 10SM CLR M03/M10 A3062 RMK T10301100 MADISHF
JFK,1/23/2019 02:05,0,0,0,200,3,30.61,0,10,CLR,KJFK 230205Z AUTO 20003KT 10SM CLR M02/M11 A3061 RMK T10201110 MADISHF
JFK,1/23/2019 02:10,0,0,0,190,3,30.62,0,10,CLR,KJFK 230210Z AUTO 19003KT 10SM CLR M02/M11 A3062 RMK T10201110 MADISHF
JFK,1/23/2019 02:15,0,0,0,210,3,30.61,0,10,FEW,KJFK 230215Z AUTO 21003KT 10SM FEW095 M02/M12 A3061 RMK T10201120 MADISHF
JFK,1/23/2019 02:20,0,0,0,210,4,30.62,0,10,FEW,KJFK 230220Z AUTO 21004KT 10SM FEW095 M02/M12 A3062 RMK T10201120 MADISHF
JFK,1/23/2019 02:25,0,0,0,220,4,30.62,0,10,FEW,KJFK 230225Z AUTO 22004KT 10SM FEW095 M03/M12 A3062 RMK T10301120 MADISHF
JFK,1/23/2019 02:30,0,0,0,220,5,30.62,0,10,FEW,KJFK 230230Z AUTO 22005KT 10SM FEW095 M03/M11 A3062 RMK T10301110 MADISHF
JFK,1/23/2019 02:35,0,0,0,220,6,30.61,0,10,FEW,KJFK 230235Z AUTO 22006KT 10SM FEW095 M02/M11 A3061 RMK T10201110 MADISHF
JFK,1/23/2019 02:40,0,0,0,210,5,30.61,0,10,FEW,KJFK 230240Z AUTO 21005KT 10SM FEW095 M03/M11 A3061 RMK T10301110 MADISHF
JFK,1/23/2019 02:45,0,0,0,210,5,30.61,0,10,FEW,KJFK 230245Z AUTO 21005KT 10SM FEW095 M03/M10 A3061 RMK T10301100 MADISHF
JFK,1/23/2019 02:50,0,0,0,190,5,30.61,0,10,FEW,KJFK 230250Z AUTO 19005KT 10SM FEW095 M03/M10 A3061 RMK T10301100 MADISHF
JFK,1/23/2019 02:51,27,14,57.53,190,5,30.61,0,10,FEW,KJFK 230251Z 19005KT 10SM FEW095 BKN220 BKN250 M03/M10 A3061 RMK AO2 SLP364 T10281100 58010
JFK,1/23/2019 02:55,0,0,0,200,7,30.61,0,10,CLR,KJFK 230255Z AUTO 20007KT 10SM CLR M03/M10 A3061 RMK T10301100 MADISHF
JFK,1/23/2019 03:00,0,0,0,190,6,30.6,0,10,0,KJFK 230300Z AUTO 19006KT 10SM M03/M10 A3060 RMK T10301100 MADISHF
JFK,1/23/2019 03:05,0,0,0,200,6,30.6,0,10,0,KJFK 230305Z AUTO 20006KT 10SM M03/M10 A3060 RMK T10301100 MADISHF
JFK,1/23/2019 03:10,0,0,0,200,6,30.6,0,10,0,KJFK 230310Z AUTO 20006KT 10SM M03/M10 A3060 RMK T10301100 MADISHF
JFK,1/23/2019 03:15,0,0,0,200,7,30.59,0,10,0,KJFK 230315Z AUTO 20007KT 10SM M03/M09 A3059 RMK T10301090 MADISHF
JFK,1/23/2019 03:20,0,0,0,200,7,30.6,0,10,0,KJFK 230320Z AUTO 20007KT 10SM M02/M10 A3060 RMK T10201100 MADISHF
JFK,1/23/2019 03:25,0,0,0,200,7,30.6,0,10,0,KJFK 230325Z AUTO 20007KT 10SM M02/M10 A3060 RMK T10201100 MADISHF
JFK,1/23/2019 03:30,0,0,0,210,7,30.6,0,10,0,KJFK 230330Z AUTO 21007KT 10SM M02/M10 A3060 RMK T10201100 MADISHF
JFK,1/23/2019 03:35,0,0,0,210,8,30.6,0,10,0,KJFK 230335Z AUTO 21008KT 10SM M02/M10 A3060 RMK T10201100 MADISHF
JFK,1/23/2019 03:40,0,0,0,210,7,30.6,0,10,0,KJFK 230340Z AUTO 21007KT 10SM M02/M10 A3060 RMK T10201100 MADISHF
JFK,1/23/2019 03:45,0,0,0,210,8,30.6,0,10,0,KJFK 230345Z AUTO 21008KT 10SM M02/M10 A3060 RMK T10201100 MADISHF
JFK,1/23/2019 03:50,0,0,0,200,8,30.59,0,10,0,KJFK 230350Z AUTO 20008KT 10SM M02/M09 A3059 RMK T10201090 MADISHF
JFK,1/23/2019 03:51,28.9,15.1,55.83,200,9,30.59,0,10,BKN,KJFK 230351Z 20009KT 10SM BKN220 OVC260 M02/M09 A3059 RMK AO2 SLP359 T10171094
JFK,1/23/2019 03:55,0,0,0,210,8,30.59,0,10,0,KJFK 230355Z AUTO 21008KT 10SM M02/M09 A3059 RMK T10201090 MADISHF
JFK,1/23/2019 04:00,0,0,0,200,10,30.59,0,10,0,KJFK 230400Z AUTO 20010KT 10SM M02/M09 A3059 RMK T10201090 MADISHF
JFK,1/23/2019 04:05,0,0,0,200,10,30.59,0,10,0,KJFK 230405Z AUTO 20010KT 10SM M01/M09 A3059 RMK T10101090 MADISHF
JFK,1/23/2019 04:10,0,0,0,210,9,30.59,0,10,0,KJFK 230410Z AUTO 21009KT 10SM M02/M09 A3059 RMK T10201090 MADISHF
JFK,1/23/2019 04:15,0,0,0,200,9,30.58,0,10,0,KJFK 230415Z AUTO 20009KT 10SM M01/M09 A3057 RMK T10101090 MADISHF
JFK,1/23/2019 04:20,0,0,0,210,10,30.59,0,10,0,KJFK 230420Z AUTO 21010KT 10SM M01/M09 A3059 RMK T10101090 MADISHF
JFK,1/23/2019 04:25,0,0,0,220,10,30.59,0,10,0,KJFK 230425Z AUTO 22010KT 10SM M01/M09 A3059 RMK T10101090 MADISHF
JFK,1/23/2019 04:30,0,0,0,220,9,30.59,0,10,0,KJFK 230430Z AUTO 22009KT 10SM M01/M09 A3059 RMK T10101090 MADISHF
JFK,1/23/2019 04:35,0,0,0,220,10,30.58,0,10,0,KJFK 230435Z AUTO 22010KT 10SM M02/M09 A3057 RMK T10201090 MADISHF
JFK,1/23/2019 04:40,0,0,0,220,10,30.58,0,10,0,KJFK 230440Z AUTO 22010KT 10SM M02/M08 A3057 RMK T10201080 MADISHF
JFK,1/23/2019 04:45,0,0,0,220,10,30.58,0,10,0,KJFK 230445Z AUTO 22010KT 10SM M02/M08 A3057 RMK T10201080 MADISHF
JFK,1/23/2019 04:50,0,0,0,220,10,30.57,0,10,0,KJFK 230450Z AUTO 22010KT 10SM M02/M08 A3056 RMK T10201080 MADISHF
JFK,1/23/2019 04:51,28.9,17.1,60.9,220,10,30.57,0,10,SCT,KJFK 230451Z 22010KT 10SM SCT210 OVC260 M02/M08 A3057 RMK AO2 SLP352 T10171083 410061100
JFK,1/23/2019 04:55,0,0,0,210,10,30.57,0,10,CLR,KJFK 230455Z AUTO 21010KT 10SM CLR M01/M08 A3056 RMK T10101080 MADISHF
JFK,1/23/2019 05:00,0,0,0,220,10,30.57,0,10,CLR,KJFK 230500Z AUTO 22010KT 10SM CLR M01/M08 A3056 RMK T10101080 MADISHF
JFK,1/23/2019 05:05,0,0,0,220,10,30.56,0,10,CLR,KJFK 230505Z AUTO 22010KT 10SM CLR M02/M08 A3055 RMK T10201080 MADISHF
JFK,1/23/2019 05:10,0,0,0,220,10,30.56,0,10,CLR,KJFK 230510Z AUTO 22010KT 10SM CLR M02/M08 A3055 RMK T10201080 MADISHF
JFK,1/23/2019 05:15,0,0,0,220,11,30.56,0,10,CLR,KJFK 230515Z AUTO 22011KT 10SM CLR M02/M08 A3055 RMK T10201080 MADISHF
JFK,1/23/2019 05:20,0,0,0,220,11,30.56,0,10,CLR,KJFK 230520Z AUTO 22011KT 10SM CLR M01/M08 A3055 RMK T10101080 MADISHF
JFK,1/23/2019 05:25,0,0,0,210,11,30.56,0,10,CLR,KJFK 230525Z AUTO 21011KT 10SM CLR M01/M09 A3055 RMK T10101090 MADISHF
JFK,1/23/2019 05:30,0,0,0,220,11,30.56,0,10,CLR,KJFK 230530Z AUTO 22011KT 10SM CLR M01/M09 A3055 RMK T10101090 MADISHF
JFK,1/23/2019 05:35,0,0,0,210,11,30.55,0,10,0,KJFK 230535Z AUTO 21011KT 10SM M01/M09 A3054 RMK T10101090 MADISHF
JFK,1/23/2019 05:40,0,0,0,210,14,30.55,0,10,0,KJFK 230540Z AUTO 21014KT 10SM M01/M09 A3054 RMK T10101090 MADISHF
JFK,1/23/2019 05:45,0,0,0,210,15,30.55,0,10,0,KJFK 230545Z AUTO 21015KT 10SM M01/M08 A3054 RMK T10101080 MADISHF
JFK,1/23/2019 05:50,0,0,0,200,14,30.55,0,10,0,KJFK 230550Z AUTO 20014KT 10SM M01/M08 A3054 RMK T10101080 MADISHF
JFK,1/23/2019 05:51,30,17.1,58.23,210,14,30.54,0,10,OVC,KJFK 230551Z 21014KT 10SM OVC260 M01/M08 A3054 RMK AO2 SLP343 T10111083 11006 21033 58022
JFK,1/23/2019 05:55,0,0,0,210,14,30.55,0,10,CLR,KJFK 230555Z AUTO 21014KT 10SM CLR M01/M08 A3054 RMK T10101080 MADISHF
JFK,1/23/2019 06:00,0,0,0,200,15,30.55,0,10,CLR,KJFK 230600Z AUTO 20015KT 10SM CLR M01/M08 A3054 RMK T10101080 MADISHF
JFK,1/23/2019 06:05,0,0,0,210,13,30.55,0,10,CLR,KJFK 230605Z AUTO 21013KT 10SM CLR M01/M08 A3054 RMK T10101080 MADISHF
JFK,1/23/2019 06:10,0,0,0,210,15,30.55,0,10,CLR,KJFK 230610Z AUTO 21015KT 10SM CLR M01/M08 A3054 RMK T10101080 MADISHF
JFK,1/23/2019 06:15,0,0,0,210,15,30.54,0,10,CLR,KJFK 230615Z AUTO 21015KT 10SM CLR M01/M08 A3054 RMK T10101080 MADISHF
